ro_id,line_num,part_id,part_name,part_type,qty,is_primary_fix,unit_cost,line_cost,lead_time_days
RO001919,2,P-1130,SHAFT_SEAL-43,shaft_seal,1,False,155.51,155.51,10
RO001920,1,P-1185,AIR_LINE-88,air_line,1,True,127.81,127.81,3
RO001920,2,P-1177,AIR_LINE-42,air_line,2,False,188.61,377.22,6
RO001921,1,P-1334,SOLENOID_VALVE-82,solenoid_valve,1,True,99.6,99.6,13
RO001921,2,P-1191,FRL_UNIT-26,frl_unit,1,False,52.82,52.82,4
RO001922,1,P-1186,DRIVE_CHAIN-92,drive_chain,1,True,121.96,121.96,8
RO001922,2,P-1271,CHAIN_LUBE-33,chain_lube,1,False,186.86,186.86,2
RO001923,1,P-1018,PUMP-50,pump,2,True,185.8,371.6,2
RO001923,2,P-1034,FLUID_FILTER-95,fluid_filter,1,False,114.24,114.24,11
RO001923,3,P-1024,HYDRAULIC_HOSE-10,hydraulic_hose,1,False,83.15,83.15,11
RO001924,1,P-1249,AIR_REGULATOR-74,air_regulator,1,True,37.02,37.02,6
RO001925,1,P-1166,TENSIONER-68,tensioner,1,True,119.02,119.02,3
RO001925,2,P-1095,CHAIN_LUBE-37,chain_lube,1,False,52.26,52.26,1
RO001925,3,P-1112,IDLER_ROLLER-72,idler_roller,1,False,174.9,174.9,1
RO001926,1,P-1132,PUMP-24,pump,1,True,8.0,8.0,2
RO001926,2,P-1162,FLUID_FILTER-62,fluid_filter,1,False,54.54,54.54,15
RO001926,3,P-1250,FUSE-46,fuse,1,False,49.95,49.95,1
RO001927,1,P-1108,AIR_LINE-29,air_line,1,True,94.78,94.78,10
RO001927,2,P-1302,FRL_UNIT-51,frl_unit,4,False,189.57,758.28,12
RO001928,1,P-1161,BELT-57,belt,1,True,127.76,127.76,9
RO001928,2,P-1226,IDLER_ROLLER-89,idler_roller,1,False,114.99,114.99,10
RO001929,1,P-1257,BEARING_SET-55,bearing_set,1,True,100.88,100.88,3
RO001929,2,P-1273,SHAFT_SEAL-94,shaft_seal,1,False,8.0,8.0,3
RO001929,3,P-1148,HIGH_TEMP_GREASE-73,high_temp_grease,2,False,148.56,297.12,4
RO001930,1,P-1251,TENSIONER-38,tensioner,1,True,194.09,194.09,14
RO001930,2,P-1301,CHAIN_LUBE-63,chain_lube,1,False,180.56,180.56,3
RO001930,3,P-1008,IDLER_ROLLER-21,idler_roller,1,False,8.0,8.0,4
RO001931,1,P-1013,THERMOSTAT-15,thermostat,1,True,76.45,76.45,7
RO001931,2,P-1036,COOLANT_FILTER-96,coolant_filter,1,False,148.91,148.91,13
RO001931,3,P-1055,FAN-53,fan,1,False,140.6,140.6,6
RO001931,4,P-1104,HIGH_TEMP_GREASE-13,high_temp_grease,1,False,161.2,161.2,9
RO001932,1,P-1325,RELAY-97,relay,1,True,101.53,101.53,9
RO001933,1,P-1266,SEAL_KIT-68,seal_kit,1,True,171.09,171.09,1
RO001933,2,P-1002,FLUID_FILTER-27,fluid_filter,1,False,171.82,171.82,13
RO001934,1,P-1145,COOLANT_PUMP-40,coolant_pump,1,True,142.48,142.48,4
RO001934,2,P-1103,COOLANT_FILTER-30,coolant_filter,1,False,9.79,9.79,3
RO001934,3,P-1293,FAN-73,fan,1,False,134.55,134.55,7
RO001935,1,P-1170,RADIATOR_CORE-45,radiator_core,3,True,153.03,459.09,4
RO001935,2,P-1293,FAN-73,fan,1,False,134.55,134.55,7
RO001936,1,P-1195,FUSE-23,fuse,1,True,196.03,196.03,4
RO001936,2,P-1343,FUSE-17,fuse,1,False,22.23,22.23,9
RO001936,3,P-1238,CHAIN_LUBE-53,chain_lube,1,False,251.6,251.6,6
RO001937,1,P-1251,TENSIONER-38,tensioner,1,True,194.09,194.09,14
RO001937,2,P-1297,IDLER_ROLLER-61,idler_roller,1,False,158.32,158.32,8
RO001938,1,P-1049,WIRING_HARNESS-50,wiring_harness,3,True,143.69,431.07,8
RO001938,2,P-1309,HIGH_TEMP_GREASE-22,high_temp_grease,1,False,128.75,128.75,9
RO001939,1,P-1247,TENSIONER-96,tensioner,1,True,126.19,126.19,3
RO001939,2,P-1178,CHAIN_LUBE-43,chain_lube,4,False,118.48,473.92,2
RO001940,1,P-1007,PRESSURE_VALVE-37,pressure_valve,1,True,139.36,139.36,1
RO001940,2,P-1214,HYDRAULIC_HOSE-82,hydraulic_hose,1,False,42.81,42.81,9
RO001941,1,P-1075,FRL_UNIT-48,frl_unit,1,True,161.76,161.76,8
RO001942,1,P-1283,BEARING_SET-80,bearing_set,1,True,216.1,216.1,5
RO001943,1,P-1209,SEAL_KIT-38,seal_kit,1,True,244.09,244.09,7
RO001943,2,P-1002,FLUID_FILTER-27,fluid_filter,1,False,171.82,171.82,13
RO001943,3,P-1290,HYDRAULIC_HOSE-84,hydraulic_hose,1,False,8.0,8.0,11
RO001944,1,P-1350,DRIVE_CHAIN-32,drive_chain,3,True,193.92,581.76,6
RO001944,2,P-1263,IDLER_ROLLER-15,idler_roller,1,False,58.94,58.94,1
RO001944,3,P-1301,CHAIN_LUBE-63,chain_lube,1,False,180.56,180.56,3
RO001945,1,P-1176,DRIVE_CHAIN-74,drive_chain,2,True,144.87,289.74,12
RO001945,2,P-1238,CHAIN_LUBE-53,chain_lube,1,False,251.6,251.6,6
RO001945,3,P-1203,IDLER_ROLLER-57,idler_roller,1,False,83.99,83.99,9
RO001946,1,P-1313,SOLENOID_VALVE-86,solenoid_valve,1,True,247.45,247.45,4
RO001946,2,P-1255,AIR_LINE-80,air_line,1,False,123.88,123.88,3
RO001946,3,P-1302,FRL_UNIT-51,frl_unit,1,False,189.57,189.57,12
RO001947,1,P-1144,FUSE-89,fuse,1,True,107.86,107.86,9
RO001947,2,P-1259,FUSE-18,fuse,1,False,160.07,160.07,3
RO001948,1,P-1294,SENSOR_PROX-92,sensor_prox,1,True,83.25,83.25,3
RO001948,2,P-1144,FUSE-89,fuse,1,False,107.86,107.86,9
RO001949,1,P-1022,SOLENOID_VALVE-86,solenoid_valve,1,True,110.75,110.75,5
RO001950,1,P-1167,PUMP-71,pump,1,True,126.06,126.06,4
RO001950,2,P-1214,HYDRAULIC_HOSE-82,hydraulic_hose,1,False,42.81,42.81,9
RO001951,1,P-1094,SEAL_KIT-33,seal_kit,1,True,157.86,157.86,6
RO001951,2,P-1182,FLUID_FILTER-27,fluid_filter,1,False,111.3,111.3,8
RO001952,1,P-1087,IDLER_ROLLER-20,idler_roller,1,True,113.83,113.83,8
RO001952,2,P-1263,IDLER_ROLLER-15,idler_roller,1,False,58.94,58.94,1
RO001953,1,P-1138,AIR_LINE-85,air_line,1,True,41.48,41.48,8
RO001953,2,P-1323,AIR_LINE-44,air_line,1,False,100.34,100.34,5
RO001954,1,P-1265,THERMOSTAT-90,thermostat,1,True,140.78,140.78,3
RO001954,2,P-1330,COOLANT_FILTER-14,coolant_filter,1,False,135.85,135.85,6
RO001954,3,P-1293,FAN-73,fan,1,False,134.55,134.55,7
RO001955,1,P-1135,FAN-46,fan,3,True,84.8,254.4,7
RO001955,2,P-1073,COOLANT_FILTER-56,coolant_filter,1,False,140.79,140.79,10
RO001955,3,P-1055,FAN-53,fan,1,False,140.6,140.6,6
RO001956,1,P-1192,BEARING_SET-43,bearing_set,1,True,8.0,8.0,4
RO001956,2,P-1261,SHAFT_SEAL-40,shaft_seal,1,False,8.0,8.0,9
RO001957,1,P-1150,RELAY-41,relay,1,True,185.03,185.03,9
RO001957,2,P-1259,FUSE-18,fuse,1,False,160.07,160.07,3
RO001957,3,P-1114,RELAY-40,relay,1,False,125.14,125.14,2
RO001957,4,P-1253,FUSE-40,fuse,1,False,67.95,67.95,5
RO001958,1,P-1112,IDLER_ROLLER-72,idler_roller,1,True,174.9,174.9,1
RO001958,2,P-1202,CHAIN_LUBE-22,chain_lube,1,False,120.42,120.42,7
RO001959,1,P-1288,THERMOSTAT-54,thermostat,1,True,186.35,186.35,1
RO001959,2,P-1073,COOLANT_FILTER-56,coolant_filter,1,False,140.79,140.79,10
RO001959,3,P-1135,FAN-46,fan,1,False,84.8,84.8,7
RO001960,1,P-1096,IDLER_ROLLER-45,idler_roller,1,True,84.28,84.28,10
RO001960,2,P-1238,CHAIN_LUBE-53,chain_lube,1,False,251.6,251.6,6
RO001960,3,P-1268,IDLER_ROLLER-75,idler_roller,1,False,67.85,67.85,7
RO001961,1,P-1006,BEARING_SET-99,bearing_set,3,True,82.93,248.79,5
RO001961,2,P-1148,HIGH_TEMP_GREASE-73,high_temp_grease,1,False,148.56,148.56,4
RO001962,1,P-1027,RELAY-24,relay,1,True,65.85,65.85,9
RO001962,2,P-1092,RELAY-59,relay,1,False,34.33,34.33,8
RO001962,3,P-1187,CHAIN_LUBE-34,chain_lube,1,False,236.09,236.09,10
RO001963,1,P-1141,BELT-80,belt,1,True,129.08,129.08,9
RO001963,2,P-1238,CHAIN_LUBE-53,chain_lube,2,False,251.6,503.2,6
RO001963,3,P-1190,IDLER_ROLLER-86,idler_roller,1,False,295.18,295.18,3
RO001963,4,P-1335,HIGH_TEMP_GREASE-27,high_temp_grease,1,False,8.0,8.0,11
RO001964,1,P-1119,AIR_REGULATOR-86,air_regulator,1,True,8.0,8.0,7
RO001964,2,P-1057,FRL_UNIT-21,frl_unit,1,False,124.82,124.82,16
RO001965,1,P-1116,TENSIONER-52,tensioner,1,True,61.57,61.57,7
RO001965,2,P-1011,CHAIN_LUBE-80,chain_lube,1,False,237.25,237.25,6
RO001966,1,P-1155,PRESSURE_VALVE-89,pressure_valve,1,True,163.77,163.77,6
RO001966,2,P-1214,HYDRAULIC_HOSE-82,hydraulic_hose,1,False,42.81,42.81,9
RO001966,3,P-1011,CHAIN_LUBE-80,chain_lube,1,False,237.25,237.25,6
RO001967,1,P-1027,RELAY-24,relay,1,True,65.85,65.85,9
RO001967,2,P-1125,FUSE-67,fuse,1,False,261.24,261.24,8
RO001967,3,P-1092,RELAY-59,relay,1,False,34.33,34.33,8
RO001967,4,P-1072,FUSE-59,fuse,1,False,8.0,8.0,7
RO001968,1,P-1294,SENSOR_PROX-92,sensor_prox,1,True,83.25,83.25,3
RO001968,2,P-1144,FUSE-89,fuse,1,False,107.86,107.86,9
RO001969,1,P-1017,SENSOR_PROX-30,sensor_prox,1,True,118.92,118.92,2
RO001969,2,P-1195,FUSE-23,fuse,1,False,196.03,196.03,4
RO001970,1,P-1289,FUSE-20,fuse,1,True,138.85,138.85,10
RO001971,1,P-1307,FRL_UNIT-65,frl_unit,1,True,142.4,142.4,2
RO001971,2,P-1177,AIR_LINE-42,air_line,1,False,188.61,188.61,6
RO001972,1,P-1344,AIR_LINE-37,air_line,1,True,100.77,100.77,5
RO001972,2,P-1177,AIR_LINE-42,air_line,1,False,188.61,188.61,6
RO001973,1,P-1100,SEAL_KIT-95,seal_kit,1,True,124.66,124.66,2
RO001974,1,P-1258,TENSIONER-95,tensioner,1,True,73.86,73.86,10
RO001974,2,P-1190,IDLER_ROLLER-86,idler_roller,1,False,295.18,295.18,3
RO001975,1,P-1233,BELT-85,belt,1,True,111.01,111.01,6
RO001976,1,P-1116,TENSIONER-52,tensioner,1,True,61.57,61.57,7
RO001976,2,P-1187,CHAIN_LUBE-34,chain_lube,1,False,236.09,236.09,10
RO001977,1,P-1267,PUMP-35,pump,1,True,114.71,114.71,2
RO001977,2,P-1002,FLUID_FILTER-27,fluid_filter,1,False,171.82,171.82,13
RO001978,1,P-1239,SPINDLE_MOTOR-18,spindle_motor,1,True,166.12,166.12,8
RO001978,2,P-1242,SHAFT_SEAL-81,shaft_seal,1,False,8.0,8.0,7
RO001979,1,P-1233,BELT-85,belt,1,True,111.01,111.01,6
RO001979,2,P-1087,IDLER_ROLLER-20,idler_roller,1,False,113.83,113.83,8
RO001980,1,P-1015,DRIVE_CHAIN-95,drive_chain,1,True,71.95,71.95,5
RO001980,2,P-1202,CHAIN_LUBE-22,chain_lube,1,False,120.42,120.42,7
RO001980,3,P-1315,IDLER_ROLLER-29,idler_roller,1,False,124.46,124.46,11
RO001981,1,P-1240,SENSOR_PROX-46,sensor_prox,1,True,366.31,366.31,11
RO001981,2,P-1046,FUSE-30,fuse,1,False,127.77,127.77,10
RO001981,3,P-1320,RELAY-71,relay,1,False,16.8,16.8,1
RO001982,1,P-1171,FRL_UNIT-87,frl_unit,1,True,54.22,54.22,7
RO001983,1,P-1016,RADIATOR_CORE-87,radiator_core,1,True,71.86,71.86,14
RO001983,2,P-1296,FAN-50,fan,1,False,125.73,125.73,5
RO001983,3,P-1095,CHAIN_LUBE-37,chain_lube,1,False,52.26,52.26,1
RO001984,1,P-1129,BELT-99,belt,1,True,221.35,221.35,4
RO001984,2,P-1168,CHAIN_LUBE-55,chain_lube,1,False,198.01,198.01,6
RO001984,3,P-1096,IDLER_ROLLER-45,idler_roller,1,False,84.28,84.28,10
RO001985,1,P-1222,HYDRAULIC_HOSE-58,hydraulic_hose,2,True,8.0,16.0,6
RO001985,2,P-1244,HYDRAULIC_HOSE-53,hydraulic_hose,1,False,68.27,68.27,2
RO001986,1,P-1107,HIGH_TEMP_GREASE-56,high_temp_grease,2,True,196.32,392.64,9
RO001986,2,P-1134,SHAFT_SEAL-31,shaft_seal,1,False,250.59,250.59,1
RO001987,1,P-1326,RELAY-93,relay,1,True,267.92,267.92,11
RO001987,2,P-1072,FUSE-59,fuse,1,False,8.0,8.0,7
RO001987,3,P-1027,RELAY-24,relay,1,False,65.85,65.85,9
RO001987,4,P-1348,CHAIN_LUBE-58,chain_lube,1,False,167.45,167.45,5
RO001988,1,P-1324,SPINDLE_MOTOR-62,spindle_motor,1,True,8.0,8.0,6
RO001988,2,P-1280,SHAFT_SEAL-32,shaft_seal,1,False,151.56,151.56,5
RO001988,3,P-1069,HIGH_TEMP_GREASE-32,high_temp_grease,1,False,57.34,57.34,5
RO001988,4,P-1202,CHAIN_LUBE-22,chain_lube,1,False,120.42,120.42,7
RO001989,1,P-1009,DRIVE_CHAIN-87,drive_chain,1,True,38.97,38.97,8
RO001989,2,P-1199,CHAIN_LUBE-77,chain_lube,1,False,8.0,8.0,12
RO001989,3,P-1263,IDLER_ROLLER-15,idler_roller,1,False,58.94,58.94,1
RO001990,1,P-1346,TENSIONER-27,tensioner,1,True,91.12,91.12,11
RO001990,2,P-1168,CHAIN_LUBE-55,chain_lube,1,False,198.01,198.01,6
RO001990,3,P-1268,IDLER_ROLLER-75,idler_roller,1,False,67.85,67.85,7
RO001991,1,P-1141,BELT-80,belt,1,True,129.08,129.08,9
RO001991,2,P-1068,CHAIN_LUBE-52,chain_lube,1,False,46.45,46.45,13
RO001991,3,P-1038,IDLER_ROLLER-41,idler_roller,1,False,8.0,8.0,10
RO001992,1,P-1004,SPINDLE_MOTOR-21,spindle_motor,1,True,246.34,246.34,10
RO001992,2,P-1216,SHAFT_SEAL-37,shaft_seal,1,False,25.34,25.34,1
RO001993,1,P-1160,BEARING_SET-51,bearing_set,1,True,145.93,145.93,6
RO001993,2,P-1159,HIGH_TEMP_GREASE-31,high_temp_grease,1,False,174.56,174.56,5
RO001994,1,P-1008,IDLER_ROLLER-21,idler_roller,1,True,8.0,8.0,4
RO001994,2,P-1348,CHAIN_LUBE-58,chain_lube,1,False,167.45,167.45,5
RO001994,3,P-1226,IDLER_ROLLER-89,idler_roller,4,False,114.99,459.96,10
RO001994,4,P-1202,CHAIN_LUBE-22,chain_lube,1,False,120.42,120.42,7
RO001995,1,P-1297,IDLER_ROLLER-61,idler_roller,1,True,158.32,158.32,8
RO001995,2,P-1264,IDLER_ROLLER-97,idler_roller,1,False,8.0,8.0,7
RO001996,1,P-1070,PRESSURE_VALVE-23,pressure_valve,1,True,185.08,185.08,2
RO001997,1,P-1257,BEARING_SET-55,bearing_set,2,True,100.88,201.76,3
RO001997,2,P-1028,SHAFT_SEAL-26,shaft_seal,1,False,202.48,202.48,10
RO001998,1,P-1137,BEARING_SET-39,bearing_set,1,True,213.05,213.05,7
RO001998,2,P-1142,SHAFT_SEAL-42,shaft_seal,1,False,246.88,246.88,2
RO001998,3,P-1178,CHAIN_LUBE-43,chain_lube,1,False,118.48,118.48,2
RO001999,1,P-1005,FUSE-13,fuse,1,True,82.44,82.44,9
RO001999,2,P-1312,FUSE-72,fuse,1,False,270.56,270.56,12
RO002000,1,P-1244,HYDRAULIC_HOSE-53,hydraulic_hose,1,True,68.27,68.27,2
RO002000,2,P-1182,FLUID_FILTER-27,fluid_filter,1,False,111.3,111.3,8
RO002001,1,P-1094,SEAL_KIT-33,seal_kit,1,True,157.86,157.86,6
RO002002,1,P-1291,RADIATOR_CORE-87,radiator_core,1,True,147.08,147.08,5
RO002002,2,P-1293,FAN-73,fan,1,False,134.55,134.55,7
RO002002,3,P-1221,HIGH_TEMP_GREASE-73,high_temp_grease,1,False,150.73,150.73,6
RO002003,1,P-1061,SEAL_KIT-49,seal_kit,1,True,183.28,183.28,3
RO002003,2,P-1336,FLUID_FILTER-43,fluid_filter,4,False,219.69,878.76,1
RO002003,3,P-1175,HYDRAULIC_HOSE-26,hydraulic_hose,1,False,62.52,62.52,6
RO002004,1,P-1209,SEAL_KIT-38,seal_kit,1,True,244.09,244.09,7
RO002004,2,P-1327,FLUID_FILTER-14,fluid_filter,3,False,98.49,295.47,2
RO002005,1,P-1096,IDLER_ROLLER-45,idler_roller,1,True,84.28,84.28,10
RO002005,2,P-1202,CHAIN_LUBE-22,chain_lube,1,False,120.42,120.42,7
RO002006,1,P-1247,TENSIONER-96,tensioner,2,True,126.19,252.38,3
RO002006,2,P-1038,IDLER_ROLLER-41,idler_roller,1,False,8.0,8.0,10
RO002006,3,P-1271,CHAIN_LUBE-33,chain_lube,1,False,186.86,186.86,2
RO002007,1,P-1077,HYDRAULIC_HOSE-82,hydraulic_hose,1,True,65.6,65.6,7
RO002007,2,P-1201,FLUID_FILTER-53,fluid_filter,1,False,8.0,8.0,4
RO002008,1,P-1188,FRL_UNIT-21,frl_unit,1,True,292.25,292.25,3
RO002008,2,P-1254,AIR_LINE-99,air_line,1,False,72.61,72.61,3
RO002008,3,P-1065,FRL_UNIT-44,frl_unit,1,False,127.97,127.97,4
RO002009,1,P-1128,FAN-47,fan,1,True,8.0,8.0,5
RO002009,2,P-1296,FAN-50,fan,1,False,125.73,125.73,5
RO002010,1,P-1141,BELT-80,belt,2,True,129.08,258.16,9
RO002010,2,P-1187,CHAIN_LUBE-34,chain_lube,1,False,236.09,236.09,10
RO002011,1,P-1282,PUMP-40,pump,1,True,189.69,189.69,5
RO002011,2,P-1327,FLUID_FILTER-14,fluid_filter,1,False,98.49,98.49,2
RO002011,3,P-1126,HYDRAULIC_HOSE-32,hydraulic_hose,1,False,19.13,19.13,10
RO002012,1,P-1288,THERMOSTAT-54,thermostat,1,True,186.35,186.35,1
RO002012,2,P-1193,COOLANT_FILTER-77,coolant_filter,1,False,59.27,59.27,7
RO002012,3,P-1296,FAN-50,fan,1,False,125.73,125.73,5
RO002013,1,P-1319,BELT-36,belt,1,True,185.85,185.85,7
RO002013,2,P-1011,CHAIN_LUBE-80,chain_lube,1,False,237.25,237.25,6
RO002013,3,P-1264,IDLER_ROLLER-97,idler_roller,1,False,8.0,8.0,7
RO002014,1,P-1070,PRESSURE_VALVE-23,pressure_valve,1,True,185.08,185.08,2
RO002014,2,P-1077,HYDRAULIC_HOSE-82,hydraulic_hose,1,False,65.6,65.6,7
RO002015,1,P-1295,TENSIONER-69,tensioner,1,True,186.43,186.43,3
RO002015,2,P-1087,IDLER_ROLLER-20,idler_roller,1,False,113.83,113.83,8
RO002016,1,P-1155,PRESSURE_VALVE-89,pressure_valve,1,True,163.77,163.77,6
RO002016,2,P-1223,FLUID_FILTER-81,fluid_filter,1,False,15.64,15.64,9
RO002016,3,P-1290,HYDRAULIC_HOSE-84,hydraulic_hose,1,False,8.0,8.0,11
RO002017,1,P-1135,FAN-46,fan,1,True,84.8,84.8,7
RO002017,2,P-1103,COOLANT_FILTER-30,coolant_filter,1,False,9.79,9.79,3
RO002018,1,P-1241,COOLANT_PUMP-26,coolant_pump,1,True,109.77,109.77,3
RO002018,2,P-1073,COOLANT_FILTER-56,coolant_filter,1,False,140.79,140.79,10
RO002019,1,P-1121,SEAL_KIT-23,seal_kit,1,True,56.6,56.6,6
RO002020,1,P-1315,IDLER_ROLLER-29,idler_roller,1,True,124.46,124.46,11
RO002020,2,P-1178,CHAIN_LUBE-43,chain_lube,1,False,118.48,118.48,2
RO002020,3,P-1264,IDLER_ROLLER-97,idler_roller,1,False,8.0,8.0,7
RO002021,1,P-1181,SPINDLE_MOTOR-73,spindle_motor,1,True,161.55,161.55,13
RO002021,2,P-1194,SHAFT_SEAL-67,shaft_seal,1,False,147.34,147.34,14
RO002022,1,P-1323,AIR_LINE-44,air_line,2,True,100.34,200.68,5
RO002022,2,P-1057,FRL_UNIT-21,frl_unit,1,False,124.82,124.82,16
RO002022,3,P-1144,FUSE-89,fuse,1,False,107.86,107.86,9
RO002023,1,P-1312,FUSE-72,fuse,1,True,270.56,270.56,12
RO002024,1,P-1218,CONTACTOR-72,contactor,1,True,240.19,240.19,7
RO002024,2,P-1289,FUSE-20,fuse,1,False,138.85,138.85,10
RO002025,1,P-1329,SPINDLE_MOTOR-73,spindle_motor,1,True,121.11,121.11,6
RO002025,2,P-1104,HIGH_TEMP_GREASE-13,high_temp_grease,1,False,161.2,161.2,9
RO002026,1,P-1084,RADIATOR_CORE-81,radiator_core,1,True,185.76,185.76,14
RO002026,2,P-1135,FAN-46,fan,1,False,84.8,84.8,7
RO002027,1,P-1343,FUSE-17,fuse,2,True,22.23,44.46,9
RO002027,2,P-1148,HIGH_TEMP_GREASE-73,high_temp_grease,1,False,148.56,148.56,4
RO002028,1,P-1345,SPINDLE_MOTOR-70,spindle_motor,1,True,176.88,176.88,8
RO002028,2,P-1104,HIGH_TEMP_GREASE-13,high_temp_grease,1,False,161.2,161.2,9
RO002029,1,P-1308,WIRING_HARNESS-34,wiring_harness,1,True,315.66,315.66,7
RO002030,1,P-1070,PRESSURE_VALVE-23,pressure_valve,1,True,185.08,185.08,2
RO002031,1,P-1029,RELAY-31,relay,1,True,52.86,52.86,5
RO002031,2,P-1245,RELAY-38,relay,1,False,254.97,254.97,10
RO002032,1,P-1163,SOLENOID_VALVE-31,solenoid_valve,1,True,39.52,39.52,2
RO002032,2,P-1057,FRL_UNIT-21,frl_unit,1,False,124.82,124.82,16
RO002032,3,P-1221,HIGH_TEMP_GREASE-73,high_temp_grease,1,False,150.73,150.73,6
RO002033,1,P-1331,WIRING_HARNESS-23,wiring_harness,1,True,74.11,74.11,4
RO002033,2,P-1289,FUSE-20,fuse,2,False,138.85,277.7,10
RO002033,3,P-1150,RELAY-41,relay,1,False,185.03,185.03,9
RO002034,1,P-1332,IDLER_ROLLER-68,idler_roller,1,True,117.38,117.38,4
RO002034,2,P-1095,CHAIN_LUBE-37,chain_lube,2,False,52.26,104.52,1
RO002035,1,P-1279,SENSOR_PROX-43,sensor_prox,1,True,80.99,80.99,5
RO002035,2,P-1200,FUSE-65,fuse,1,False,110.84,110.84,11
RO002036,1,P-1083,HIGH_TEMP_GREASE-27,high_temp_grease,1,True,197.07,197.07,8
RO002036,2,P-1104,HIGH_TEMP_GREASE-13,high_temp_grease,1,False,161.2,161.2,9
RO002036,3,P-1002,FLUID_FILTER-27,fluid_filter,1,False,171.82,171.82,13
RO002037,1,P-1222,HYDRAULIC_HOSE-58,hydraulic_hose,3,True,8.0,24.0,6
RO002037,2,P-1126,HYDRAULIC_HOSE-32,hydraulic_hose,1,False,19.13,19.13,10
RO002038,1,P-1332,IDLER_ROLLER-68,idler_roller,1,True,117.38,117.38,4
RO002038,2,P-1226,IDLER_ROLLER-89,idler_roller,1,False,114.99,114.99,10
RO002039,1,P-1214,HYDRAULIC_HOSE-82,hydraulic_hose,1,True,42.81,42.81,9
RO002039,2,P-1034,FLUID_FILTER-95,fluid_filter,1,False,114.24,114.24,11
RO002039,3,P-1353,HYDRAULIC_HOSE_REVB-24,hydraulic_hose_revB,2,False,31.04,62.08,12
RO002040,1,P-1023,SENSOR_PROX-97,sensor_prox,1,True,8.0,8.0,4
RO002040,2,P-1286,FUSE-26,fuse,1,False,121.47,121.47,13
RO002041,1,P-1180,SENSOR_PROX-88,sensor_prox,1,True,145.82,145.82,3
RO002041,2,P-1312,FUSE-72,fuse,1,False,270.56,270.56,12
RO002042,1,P-1152,CONTACTOR-71,contactor,1,True,179.78,179.78,9
RO002042,2,P-1200,FUSE-65,fuse,1,False,110.84,110.84,11
RO002042,3,P-1019,RELAY-92,relay,1,False,136.71,136.71,1
RO002043,1,P-1318,CONTACTOR-53,contactor,1,True,39.03,39.03,1
RO002043,2,P-1195,FUSE-23,fuse,1,False,196.03,196.03,4
RO002043,3,P-1336,FLUID_FILTER-43,fluid_filter,1,False,219.69,219.69,1
RO002044,1,P-1228,HIGH_TEMP_GREASE-65,high_temp_grease,1,True,77.58,77.58,3
RO002044,2,P-1309,HIGH_TEMP_GREASE-22,high_temp_grease,1,False,128.75,128.75,9
RO002045,1,P-1139,COOLANT_PUMP-45,coolant_pump,1,True,135.92,135.92,4
RO002045,2,P-1025,COOLANT_FILTER-74,coolant_filter,1,False,147.49,147.49,1
RO002045,3,P-1296,FAN-50,fan,1,False,125.73,125.73,5
RO002045,4,P-1309,HIGH_TEMP_GREASE-22,high_temp_grease,1,False,128.75,128.75,9
RO002046,1,P-1093,RADIATOR_CORE-20,radiator_core,2,True,102.12,204.24,9
RO002046,2,P-1206,COOLANT_FILTER-26,coolant_filter,1,False,176.93,176.93,2
RO002047,1,P-1155,PRESSURE_VALVE-89,pressure_valve,1,True,163.77,163.77,6
RO002047,2,P-1300,FLUID_FILTER-22,fluid_filter,1,False,84.46,84.46,8
RO002048,1,P-1210,DRIVE_CHAIN-57,drive_chain,1,True,214.34,214.34,7
RO002048,2,P-1348,CHAIN_LUBE-58,chain_lube,1,False,167.45,167.45,5
RO002049,1,P-1009,DRIVE_CHAIN-87,drive_chain,1,True,38.97,38.97,8
RO002049,2,P-1348,CHAIN_LUBE-58,chain_lube,1,False,167.45,167.45,5
RO002049,3,P-1190,IDLER_ROLLER-86,idler_roller,3,False,295.18,885.54,3
RO002050,1,P-1246,SENSOR_PROX-14,sensor_prox,1,True,119.36,119.36,12
RO002050,2,P-1325,RELAY-97,relay,1,False,101.53,101.53,9
RO002050,3,P-1162,FLUID_FILTER-62,fluid_filter,1,False,54.54,54.54,15
RO002051,1,P-1211,PRESSURE_VALVE-38,pressure_valve,3,True,284.86,854.58,14
RO002051,2,P-1088,FLUID_FILTER-98,fluid_filter,1,False,142.14,142.14,10
RO002052,1,P-1278,FUSE-60,fuse,1,True,147.01,147.01,5
RO002052,2,P-1234,FUSE-49,fuse,1,False,169.13,169.13,10
RO002052,3,P-1019,RELAY-92,relay,1,False,136.71,136.71,1
RO002053,1,P-1311,SOLENOID_VALVE-76,solenoid_valve,1,True,56.76,56.76,8
RO002053,2,P-1185,AIR_LINE-88,air_line,1,False,127.81,127.81,3
RO002054,1,P-1027,RELAY-24,relay,1,True,65.85,65.85,9
RO002054,2,P-1234,FUSE-49,fuse,2,False,169.13,338.26,10
RO002054,3,P-1325,RELAY-97,relay,1,False,101.53,101.53,9
RO002055,1,P-1306,COOLANT_PUMP-46,coolant_pump,1,True,172.35,172.35,6
RO002055,2,P-1128,FAN-47,fan,1,False,8.0,8.0,5
RO002056,1,P-1135,FAN-46,fan,1,True,84.8,84.8,7
RO002057,1,P-1108,AIR_LINE-29,air_line,3,True,94.78,284.34,10
RO002058,1,P-1192,BEARING_SET-43,bearing_set,1,True,8.0,8.0,4
RO002059,1,P-1081,AIR_REGULATOR-68,air_regulator,1,True,42.03,42.03,10
